TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ
00:05:53;84107.7744122827;-13.7826747894287;-76.7391204833984;0.0759543776512146;0;163.668930053711;-3.07679806610395E-06;-818.129992336099;529.737478281149;-0.000893059419468045;1.64330958796199E-05;0.00236733607016504;0.00152481580153108;0.000626933702733368;0.00309788598679006
00:05:54;83269.4932194498;-13.8276052474976;-76.7451171875;0.0759543776512146;0;163.654998779297;-3.0773910566495E-06;-825.400588036018;530.312732512042;-0.000892883283086121;1.64519406098407E-05;0.00236727157607675;0.00152460893150419;0.000626513676252216;0.0030979267321527
00:05:55;82423.7869730379;-13.8726472854614;-76.7510757446289;0.0759543776512146;0;163.641082763672;3.07798768517387E-06;-832.688584638722;530.895190719159;-0.000893472111783922;1.64499942911789E-05;0.00236796541139483;0.00152549066115171;0.000626869441475719;0.00309874908998609
00:05:57;81570.6378136161;-13.9178009033203;-76.7570114135742;0.0759543776512146;0;163.627075195313;-1.75919296907523E-06;-839.994199023708;531.484925598839;-0.000893761753104627;1.6428719391115E-05;0.00236580846831203;0.00152559636626393;0.00062655663350597;0.00309572974219918
00:05:58;80710.0276548646;-13.9630670547485;-76.7629089355469;0.0759543776512146;0;163.61311340332;3.07919140141166E-06;-847.317650635136;532.082009782254;-0.000893768621608615;1.65289166034199E-05;0.00236826832406223;0.00152611278463155;0.000625424145255238;0.00309952534735203
00:05:59;79841.9381877533;-14.0084476470947;-76.7687759399414;0.0759543776512146;0;163.599166870117;-1.75988463979593E-06;-854.659160817369;532.686516858845;-0.000895016069989651;1.64541906997329E-05;0.00236499775201082;0.0015272768214345;0.000625914603006095;0.00309459958225489
00:06:00;78966.3508768455;-14.0539455413818;-76.7746047973633;0.0759543776512146;0;163.58512878418;4.4005855670548E-07;-862.018953862125;533.298523485598;-0.000894887372851372;1.63935674208915E-05;0.00236710696481168;0.00152718985918909;0.000627892615739256;0.00309710018336773
00:06:01;78083.2469544396;-14.0995597839355;-76.780403137207;0.0759543776512146;0;163.571182250977;2.20073229684203E-06;-869.397256826541;533.918104200526;-0.000895404780749232;1.64432494784705E-05;0.00236677820794284;0.00152798159979284;0.000626843539066613;0.00309684523381293
00:06:02;77192.6074236078;-14.1452932357788;-76.7861709594727;0.0759543776512146;0;163.557159423828;-6.16328770774999E-06;-876.794298358481;534.545338116215;-0.000894433993380517;1.65355177159654E-05;0.00236505083739758;0.00152670324314386;0.0006242441595532;0.00309516908600926
00:06:03;76294.4130496043;-14.1911468505859;-76.7919006347656;0.0759543776512146;0;163.543151855469;4.40323788097885E-07;-884.210310329584;535.180303450187;-0.000894742959644645;1.64251468959264E-05;0.0023673300165683;0.00152709113899618;0.000627328990958631;0.00309758237563074
